UserId,Date,Time,Operator,Transaction_type,Direction,Amount,Currency,New_balance,Anonymized_Content
USER_16,2025-08-31 00:00:00,22:10:28,MobileMoney,transaction,OUT,250.0,XAF,108.0,"Une transaction de 250 XAF effectuee par SWICTHN Online Payment  ([PHONE_6308]) sur votre compte d'argent mobile s'est terminee avec succes a 2025-08-31 22:10:25. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : Top up. Votre nouveau solde : 108 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : [PHONE_1683]. ID de transaction externe : pr_5729671. Des bourses scolaires pour une rentrée sereine avec MoMo ! Faites vos paiements à partir de 5 237 F et tentez de remporter jusqu'a 100 000 F chaque semaine. Plus d'infos au 8787 ou WhatsApp [PHONE_8787]."
USER_16,2025-09-03 00:00:00,11:49:10,MobileMoney,transfert,IN,500.0,XAF,608.0,Vous avez recu 500 XAF de [CONTACT_633D] ([PHONE_5714]) sur votre compte Mobile Money 2025-09-03 11:49:08. Message de l'expediteur:. Votre nouveau solde est de 608 FCFA. Frais: 0 XAF. Transaction ID: [PHONE_2005]. Economies avec MoMoApp! Juste 1 pour cent frais de retraits + transferts a Zero frais + une chance de gagner 250F.  Va sur  https://bit.ly/NewMoMoApp.
USER_16,2025-09-03 00:00:00,12:19:30,MobileMoney,transaction,OUT,500.0,XAF,108.0,"Une transaction de 500 XAF effectuee par Credix Collection  (n.djoumessi@credixcm.com) sur votre compte d'argent mobile s'est terminee avec succes a 2025-09-03 12:19:27. Le montant faisait l'objet d'une remise de 0 et de bons de reduction d'une valeur de 0. Message du destinataire du debit : . Votre nouveau solde : 108 XAF. Les frais s'elevaient a 0 XAF, les frais de fidelite a 0 et la recompense de fidelite a 0. Identifiant de transaction financiere : [PHONE_4390]. ID de transaction externe : 202509031218540256SM73852779. Des bourses scolaires pour une rentrée sereine avec MoMo ! Faites vos paiements à partir de 5 237 F et tentez de remporter jusqu'a 100 000 F chaque semaine. Plus d'infos au 8787 ou WhatsApp [PHONE_8787]."
USER_16,2025-09-04 00:00:00,17:00:44,MobileMoney,transfert,IN,5000.0,XAF,5108.0,Vous avez recu 5000 XAF de [CONTACT_5886] Veo ([PHONE_4735] [CONTACT_D5BB]) sur votre compte Mobile Money 2025-09-04 17:00:42. Message de l'expediteur:. Votre nouveau solde est de 5108 FCFA. Frais: 0 XAF. Transaction ID: [PHONE_2783]. Economies avec MoMoApp! Juste 1 pour cent frais de retraits + transferts a Zero frais + une chance de gagner 250F.  Va sur  https://bit.ly/NewMoMoApp.
USER_16,2025-09-05 00:00:00,11:13:46,MobileMoney,transfert,IN,5000.0,XAF,10108.0,Vous avez recu 5000 XAF de [CONTACT_3AAB] ([PHONE_7010]) sur votre compte Mobile Money 2025-09-05 11:13:44. Message de l'expediteur:. Votre nouveau solde est de 10108 FCFA. Frais: 0 XAF. Transaction ID: [PHONE_3508]. Economies avec MoMoApp! Juste 1 pour cent frais de retraits + transferts a Zero frais + une chance de gagner 250F.  Va sur  https://bit.ly/NewMoMoApp.
USER_16,2025-09-07 00:00:00,08:53:43,MobileMoney,transfert,IN,3000.0,XAF,13108.0,Vous avez recu 3000 XAF de [CONTACT_72B6] ([PHONE_0057]) sur votre compte mobile money à 2025-09-07 08:53:41. Message de l'expéditeur: . Votre nouveau solde: 13108 XAF. FRAIS: FCFA 0. Financial Transaction Id: [PHONE_2350].
USER_16,2025-09-07 00:00:00,09:44:39,MobileMoney,retrait,OUT,12900.0,FCFA,10.0,Vous avez effectue avec succes le retrait de 12900 FCFA de votre compte mobile money  chez [CONTACT_7F01] 2025-09-07 09:44:37. Votre nouveau solde est de:10 FCFA. Transaction Id: [PHONE_2144]. Economies avec MoMoApp! Juste 1 pour cent frais de retraits + transferts a Zero frais + une chance de gagner 250F.  Va sur  https://bit.ly/NewMoMoApp.
USER_16,2025-09-07 00:00:00,22:34:51,MobileMoney,transfert,IN,200.0,XAF,210.0,Vous avez recu 200 XAF de [CONTACT_6F31] ([PHONE_4816]) sur votre compte mobile money à 2025-09-07 22:34:49. Message de l'expéditeur: 1. Votre nouveau solde: 210 XAF. FRAIS: FCFA 0. Financial Transaction Id: [PHONE_7132].
USER_16,2025-09-07 00:00:00,22:36:55,MobileMoney,paiement,OUT,100.0,XAF,110.0,"Votre paiement de 100 XAF a MTNC BUNDLES_FORFAITS a ete effectue le 2025-09-07 22:36:54. Votre nouveau solde: 110 XAF. Frais: 0 XAF. Message: -. Transaction Id: [PHONE_6886]. Des bourses scolaires pour une rentrée sereine avec MoMo ! Faites vos paiements à partir de 5 237 F et tentez de remporter jusqu'a 50,500 F chaque semaine. Plus d'infos au 8787 ou WhatsApp [PHONE_8787]."
USER_16,2025-10-04 00:00:00,08:50:57,MobileMoney,transfert,IN,5000.0,XAF,5010.0,Vous avez recu 5000 XAF de [CONTACT_B2B6] SARL ([PHONE_6314] [CONTACT_BAE6]) sur votre compte Mobile Money 2025-10-04 08:50:54. Message de l'expediteur:. Votre nouveau solde est de 5010 FCFA. Frais: 0 XAF. Transaction ID: [PHONE_8164]. Economies avec MoMoApp! Juste 1 pour cent frais de retraits + transferts a Zero frais + une chance de gagner 250F.  Va sur  https://bit.ly/NewMoMoApp.
