UserId,Date,Time,Operator,Transaction_type,Direction,Amount,Currency,New_balance,Anonymized_Content
USER_9,2021-09-26,12:20:18,MobileMoney,transaction,OUT,2229.0,FCFA,2229.0,"Hello, a transaction of FCFA 399 from your Mobile Money account by MTNC BUNDLES_FORFAITS   (MTN_Bundles) has been successfully completed on2021-09-26 12:19:12.New balance:2229 FCFA. Transaction ID: [PHONE_7503].External Transaction ID: 3186937355902979980."
USER_9,2021-09-30,18:45:05,MobileMoney,transaction,OUT,62330.0,FCFA,62330.0,"Hello, a transaction of FCFA 399 from your Mobile Money account by MTNC BUNDLES_FORFAITS   (MTN_Bundles) has been successfully completed on2021-09-30 16:35:35.New balance:62330 FCFA. Transaction ID: [PHONE_1586].External Transaction ID: 2794282971601114596."
USER_9,2021-09-30,18:51:08,MobileMoney,retrait,OUT,,,,"You have successfully withdrawn FCFA 10000 from your mobile money account, from [CONTACT_50CB] [CONTACT_2F31] ([PHONE_9252]) on 2021-09-30 18:48:07. Fees: FCFA 175; Transaction Id: [PHONE_1052]. New balance: FCFA 1455.Until 31st October, get up to 100% refund for all your payments via MoMo."
USER_9,2021-10-02,14:56:46,MobileMoney,transaction,OUT,1056.0,FCFA,1056.0,"Hello, a transaction of FCFA 399 from your Mobile Money account by MTNC BUNDLES_FORFAITS   (MTN_Bundles) has been successfully completed on2021-10-02 14:56:21.New balance:1056 FCFA. Transaction ID: [PHONE_2193].External Transaction ID: 5262577744070597515."
USER_9,2021-10-08,20:21:51,MobileMoney,transaction,OUT,457.0,FCFA,457.0,"Hello, a transaction of FCFA 399 from your Mobile Money account by MTNC BUNDLES_FORFAITS   (MTN_Bundles) has been successfully completed on2021-10-08 20:21:30.New balance:457 FCFA. Transaction ID: [PHONE_9188].External Transaction ID: 2241664121530013654."
USER_9,2021-10-11,16:40:38,MobileMoney,paiement,OUT,125.0,FCFA,332.0,Your payment of 125 FCFA for MTNC AIRTIME has been completed at 2021-10-11 16:40:11. Your new balance: 332 FCFA. Fee was 0 FCFA . Transaction Id: [PHONE_4515].Tuition fee payments via MoMo are refunded up to 100% in CASH or free airtime!
USER_9,2021-10-12,16:12:18,MobileMoney,paiement,OUT,125.0,FCFA,207.0,Your payment of 125 FCFA for MTNC AIRTIME has been completed at 2021-10-12 16:11:51. Your new balance: 207 FCFA. Fee was 0 FCFA . Transaction Id: [PHONE_6397].Tuition fee payments via MoMo are refunded up to 100% in CASH or free airtime!
USER_9,2021-10-13,8:15:07,MobileMoney,paiement,OUT,125.0,FCFA,82.0,Your payment of 125 FCFA for MTNC AIRTIME has been completed at 2021-10-13 08:14:38. Your new balance: 82 FCFA. Fee was 0 FCFA . Transaction Id: [PHONE_4420].Tuition fee payments via MoMo are refunded up to 100% in CASH or free airtime!
USER_9,2021-12-10,6:40:05,MobileMoney,transaction,OUT,382.0,FCFA,382.0,"Hello, a transaction of FCFA 50000 from your Mobile Money account by Maviance  (maviance) has been successfully completed on2021-12-10 06:39:36.New balance:382 FCFA. Transaction ID: [PHONE_2778].External Transaction ID: 796f632c5bc746b48fad."
USER_9,2021-12-12,20:22:12,MobileMoney,paiement,OUT,250.0,FCFA,132.0,Your payment of 250 FCFA for MTNC Bundles has been completed at 2021-12-12 20:21:44. Your new balance: 132 FCFA. Fee was 0 FCFA . Transaction Id: [PHONE_0988]. Make a transfer or a withdrawal of at least 5000F and try to win a PIECE of LAND each day.
