UserId,Date,Time,Operator,Transaction_type,Direction,Amount,Currency,New_balance,Anonymized_Content
USER_13,2021-09-20,13:48:55,OrangeMoney,depot,IN,2000.0,FCFA,2000.0,"Depot effectue par [PHONE_1729] [CONTACT_7B9E] to [USER_13_phone] [USER_13]. Informations detaillees: Montant de transaction : 2000 FCFA, ID transaction : CI210920.1348.C72961, Frais : 0 FCFA, Commission : 0 FCFA, Montant Net du Credit : 2000 FCFA, Nouveau Solde : 2000 FCFA."
USER_13,2021-09-20,21:14:30,OrangeMoney,rechargement,OUT,200.0,FCFA,1800.0,"Rechargement reussi. Montant de la transaction : 200 FCFA, ID transaction : RC210920.2114.B20354, Frais : 0 FCFA, Commission : 0   FCFA, Nouveau Solde : 1800FCFA Other msisdn [USER_13_phone]."
USER_13,2021-09-21,13:42:26,OrangeMoney,rechargement,OUT,100.0,FCFA,1700.0,"Rechargement reussi. Montant de la transaction : 100 FCFA, ID transaction : RC210921.1342.B21614, Frais : 0 FCFA, Commission : 0   FCFA, Nouveau Solde : 1700FCFA Other msisdn [USER_13_phone]."
USER_13,2021-09-21,16:27:03,OrangeMoney,rechargement,OUT,300.0,FCFA,1400.0,"Rechargement reussi. Montant de la transaction : 300 FCFA, ID transaction : RC210921.1626.B49371, Frais : 0 FCFA, Commission : 0   FCFA, Nouveau Solde : 1400FCFA Other msisdn [USER_13_phone]."
USER_13,2021-09-22,11:05:37,OrangeMoney,depot,IN,21000.0,FCFA,22400.0,"Depot effectue par [PHONE_4460] [CONTACT_5576] to [USER_13_phone] [USER_13]. Informations detaillees: Montant de transaction : 21000 FCFA, ID transaction : CI210922.1105.C04654, Frais : 0 FCFA, Commission : 0 FCFA, Montant Net du Credit : 21000 FCFA, Nouveau Solde : 22400 FCFA."
USER_13,2021-09-22,11:14:43,OrangeMoney,transfert,OUT,20500.0,FCFA,1750.0,"Transfert de [USER_13_phone] [USER_13] vers [PHONE_9556] [CONTACT_0E8E] reussi. ID transaction: PP210922.1114.A96423, Montant Transaction: 20500 FCFA, Frais: 150 FCFA, Commission: 0 FCFA, Montant Net: 20650 FCFA, Nouveau Solde: 1750 FCFA."
USER_13,2021-09-22,23:56:01,OrangeMoney,rechargement,OUT,100.0,FCFA,1450.0,"Rechargement reussi. Montant de la transaction : 100 FCFA, ID transaction : RC210922.2355.C99134, Frais : 0 FCFA, Commission : 0   FCFA, Nouveau Solde : 1450FCFA Other msisdn [USER_13_phone]."
USER_13,2021-09-30,8:01:11,OrangeMoney,rechargement,OUT,200.0,FCFA,850.0,"Rechargement reussi. Montant de la transaction : 200 FCFA, ID transaction : RC210930.0800.A64683, Frais : 0 FCFA, Commission : 0   FCFA, Nouveau Solde : 850FCFA Other msisdn [USER_13_phone]."
USER_13,2021-10-02,17:42:49,OrangeMoney,depot,IN,7150.0,FCFA,8000.0,"Depot effectue par [PHONE_0543] [CONTACT_7B9E] to [USER_13_phone] [USER_13]. Informations detaillees: Montant de transaction : 7150 FCFA, ID transaction : CI211002.1742.A36263, Frais : 0 FCFA, Commission : 0 FCFA, Montant Net du Credit : 7150 FCFA, Nouveau Solde : 8000 FCFA."
USER_13,2021-10-03,11:15:18,OrangeMoney,rechargement,OUT,200.0,FCFA,7800.0,"Rechargement reussi. Montant de la transaction : 200 FCFA, ID transaction : RC211003.1115.C78019, Frais : 0 FCFA, Commission : 0   FCFA, Nouveau Solde : 7800FCFA Other msisdn [USER_13_phone]."
USER_13,2021-10-05,15:37:10,OrangeMoney,retrait,OUT,7000.0,FCFA,125.0,"Retrait d'argent reussi par le [PHONE_4897] avec le Code : 204350. Informations detaillees : Montant: 7000 FCFA, Frais: 175 FCFA, No de transaction CO211005.1537.C80834, montant net debite 7175 FCFA, Nouveau solde: 125 FCFA."
USER_13,2021-10-10,13:42:15,OrangeMoney,transfert,OUT,7000.0,FCFA,7025.0,"Transfert de [PHONE_2133] Abigael vers [USER_13_phone] [USER_13] reussi. Details: ID transaction: PP211010.1342.C86720, Montant Transaction: 7000FCFA, Frais: 0 FCFA, Commission: 0 FCFA, Montant Net: 7000 FCFA, Nouveau Solde: 7025 FCFA."
USER_13,2021-10-19,11:38:03,OrangeMoney,rechargement,OUT,500.0,FCFA,6525.0,"Rechargement reussi. Montant de la transaction : 500 FCFA, ID transaction : RC211019.1137.A02333, Frais : 0 FCFA, Commission : 0   FCFA, Nouveau Solde : 6525FCFA Other msisdn [USER_13_phone]."
USER_13,2021-10-19,18:49:21,OrangeMoney,transfert,OUT,9000.0,FCFA,15525.0,"Transfert de [PHONE_1215] [CONTACT_F0F5] vers [USER_13_phone] [USER_13] reussi. Details: ID transaction: PP211019.1849.A78558, Montant Transaction: 9000FCFA, Frais: 0 FCFA, Commission: 0 FCFA, Montant Net: 9000 FCFA, Nouveau Solde: 15525 FCFA."
USER_13,2021-10-20,7:44:41,OrangeMoney,depot,IN,6000.0,FCFA,21525.0,"Depot effectue par [PHONE_4502] [CONTACT_7B9E] to [USER_13_phone] [USER_13]. Informations detaillees: Montant de transaction : 6000 FCFA, ID transaction : CI211020.0744.C36169, Frais : 0 FCFA, Commission : 0 FCFA, Montant Net du Credit : 6000 FCFA, Nouveau Solde : 21525 FCFA."
USER_13,2021-10-20,8:02:56,OrangeMoney,retrait,OUT,2000.0,FCFA,19465.0,"Retrait d'argent reussi par le [PHONE_2599] avec le Code : 429138. Informations detaillees : Montant: 2000 FCFA, Frais: 60 FCFA, No de transaction CO211020.0802.C78762, montant net debite 2060 FCFA, Nouveau solde: 19465 FCFA."
USER_13,2021-10-20,18:57:24,OrangeMoney,retrait,OUT,19000.0,FCFA,115.0,"Retrait d'argent reussi par le [PHONE_4897] avec le Code : 204350. Informations detaillees : Montant: 19000 FCFA, Frais: 350 FCFA, No de transaction CO211020.1857.A27173, montant net debite 19350 FCFA, Nouveau solde: 115 FCFA."
USER_13,2021-10-31,15:00:27,OrangeMoney,transfert,OUT,500.0,FCFA,515.0,"Transfert de [PHONE_9372] ngatcha vers [USER_13_phone] [USER_13] reussi. Details: ID transaction: PP211031.1500.C78982, Montant Transaction: 500FCFA, Frais: 0 FCFA, Commission: 0 FCFA, Montant Net: 500 FCFA, Nouveau Solde: 515 FCFA."
USER_13,2021-12-03,13:58:42,OrangeMoney,depot,IN,5.0,FCFA,20.0,"Depot effectue par [PHONE_8450] [CONTACT_D223] to [USER_13_phone] [USER_13]. Informations detaillees: Montant de transaction : 5 FCFA, ID transaction : CI211203.1358.C88577, Frais : 0 FCFA, Commission : 0 FCFA, Montant Net du Credit : 5 FCFA, Nouveau Solde : 20 FCFA."
