UserId,Date,Time,Operator,Transaction_type,Direction,Amount,Currency,New_balance,Anonymized_Content
USER_7,2025-02-27,15:31:01,OrangeMoney,transfert,OUT,3054.0,FCFA,3057.16,"Transfert de [PHONE_8589] [CONTACT_EF48] vers [USER_7_phone] [USER_7] reussi. Details: ID transaction: PP250227.1530.C05717, Montant Transaction: 3054FCFA, Frais: 0 FCFA, Commission: 0 FCFA, Montant Net: 3054 FCFA, Nouveau Solde: 3057.16 FCFA."
USER_7,2025-02-27,21:18:43,OrangeMoney,rechargement,OUT,500.0,FCFA,2557.16,"Rechargement reussi. Montant de la transaction: 500 FCFA, ID transaction: RC250227.2118.D05895, Frais: 0 FCFA, Commission: 0 FCFA, Nouveau solde: 2557.16 FCFA"
USER_7,2025-02-28,16:26:24,OrangeMoney,transfert,OUT,1000.0,FCFA,1503.16,"Transfert de [USER_7_phone] [USER_7] vers [PHONE_2459] [CONTACT_5A5D] reussi. ID transaction: PP250228.1626.B61405, Montant Transaction: 1000 FCFA, Frais: 54 FCFA, Commission: 0 FCFA, Montant Net: 1054 FCFA, Nouveau Solde: 1503.16 FCFA."
USER_7,2025-02-28,17:55:22,OrangeMoney,rechargement,OUT,500.0,FCFA,1003.16,"Rechargement reussi. Montant de la transaction: 500 FCFA, ID transaction: RC250228.1755.C17443, Frais: 0 FCFA, Commission: 0 FCFA, Nouveau solde: 1003.16 FCFA"
USER_7,2025-02-28,19:03:01,OrangeMoney,rechargement,OUT,500.0,FCFA,503.16,"Rechargement reussi. Montant de la transaction: 500 FCFA, ID transaction: RC250228.1902.D30154, Frais: 0 FCFA, Commission: 0 FCFA, Nouveau solde: 503.16 FCFA"
USER_7,2025-03-01,11:15:35,OrangeMoney,rechargement,OUT,500.0,FCFA,3.16,"Rechargement reussi. Montant de la transaction: 500 FCFA, ID transaction: RC250301.1115.B14044, Frais: 0 FCFA, Commission: 0 FCFA, Nouveau solde: 3.16 FCFA"
USER_7,2025-03-05,14:15:10,OrangeMoney,transfert,IN,650.0,FCFA,653.16,"Vous avez recu avec succes 650 FCFA de [PHONE_4050]. Votre nouveau solde est de 653.16 FCFA, Reference de transaction: CI250305.1414.B05666 Orange Money vous remercie."
USER_7,2025-03-05,14:17:49,OrangeMoney,rechargement,OUT,500.0,FCFA,153.16,"Rechargement reussi. Montant de la transaction: 500 FCFA, ID transaction: RC250305.1417.B89836, Frais: 0 FCFA, Commission: 0 FCFA, Nouveau solde: 153.16 FCFA"
USER_7,2025-03-05,20:02:21,OrangeMoney,depot,IN,5000.0,FCFA,5153.16,"Depot effectue par [PHONE_5226] [CONTACT_7B9E] to [USER_7_phone] [USER_7]. Informations detaillees: Montant de transaction : 5000 FCFA, ID transaction : CI250305.2002.C75904, Frais : 0 FCFA, Commission : 0 FCFA, Montant Net du Credit : 5000 FCFA, Nouveau Solde : 5153.16 FCFA."
USER_7,2025-03-05,21:25:16,OrangeMoney,transfert,OUT,2554.0,FCFA,2545.16,"Transfert de [USER_7_phone] [USER_7] vers [PHONE_1582] [CONTACT_FDD0] reussi. ID transaction: PP250305.2125.A23600, Montant Transaction: 2554 FCFA, Frais: 54 FCFA, Commission: 0 FCFA, Montant Net: 2608 FCFA, Nouveau Solde: 2545.16 FCFA."
USER_7,2025-03-05,21:26:20,OrangeMoney,rechargement,OUT,500.0,FCFA,2045.16,"Rechargement reussi. Montant de la transaction: 500 FCFA, ID transaction: RC250305.2126.D53482, Frais: 0 FCFA, Commission: 0 FCFA, Nouveau solde: 2045.16 FCFA"
USER_7,2025-03-06,07:53:10,OrangeMoney,rechargement,OUT,500.0,FCFA,1545.16,"Rechargement reussi. Montant de la transaction: 500 FCFA, ID transaction: RC250306.0753.D80602, Frais: 0 FCFA, Commission: 0 FCFA, Nouveau solde: 1545.16 FCFA"
USER_7,2025-03-06,08:43:28,OrangeMoney,rechargement,OUT,500.0,FCFA,1045.16,"Rechargement reussi. Montant de la transaction: 500 FCFA, ID transaction: RC250306.0843.D87015, Frais: 0 FCFA, Commission: 0 FCFA, Nouveau solde: 1045.16 FCFA"
USER_7,2025-03-06,18:48:00,OrangeMoney,rechargement,OUT,500.0,FCFA,545.16,"Rechargement reussi. Montant de la transaction: 500 FCFA, ID transaction: RC250306.1847.C66550, Frais: 0 FCFA, Commission: 0 FCFA, Nouveau solde: 545.16 FCFA"
USER_7,2025-03-07,11:22:46,OrangeMoney,depot,IN,5000.0,FCFA,5545.16,"Depot effectue par [PHONE_3297] [CONTACT_3147] to [USER_7_phone] [USER_7]. Informations detaillees: Montant de transaction : 5000 FCFA, ID transaction : CI250307.1122.D38602, Frais : 0 FCFA, Commission : 0 FCFA, Montant Net du Credit : 5000 FCFA, Nouveau Solde : 5545.16 FCFA."
