UserId,Date,Time,Operator,Transaction_type,Direction,Amount,Currency,New_balance,Anonymized_Content
USER_6,2023-06-24,16:59:08,OrangeMoney,transfert,OUT,10150.0,FCFA,38292.12,"Transfert de [USER_6_phone] [USER_6] vers [PHONE_0747] [CONTACT_6B53] reussi. ID transaction: PP230624.1659.C27779, Montant Transaction: 10150 FCFA, Frais: 50.75 FCFA, Commission: 0 FCFA, Montant Net: 10200.75 FCFA, Nouveau Solde: 38292.12 FCFA."
USER_6,2023-06-25,16:41:10,OrangeMoney,transfert,OUT,5075.0,FCFA,33191.75,"Transfert de [USER_6_phone] [USER_6] vers [PHONE_9183] [CONTACT_7FB6] reussi. ID transaction: PP230625.1526.B12319, Montant Transaction: 5075 FCFA, Frais: 25.37 FCFA, Commission: 0 FCFA, Montant Net: 5100.37 FCFA, Nouveau Solde: 33191.75 FCFA."
USER_6,2023-06-26,18:51:01,OrangeMoney,transfert,OUT,10000.0,FCFA,20141.75,"Transfert de [USER_6_phone] [USER_6] vers [PHONE_4432] [CONTACT_95E8] reussi. ID transaction: PP230626.1851.C19015, Montant Transaction: 10000 FCFA, Frais: 50 FCFA, Commission: 0 FCFA, Montant Net: 10050 FCFA, Nouveau Solde: 20141.75 FCFA."
USER_6,2023-06-27,15:03:47,OrangeMoney,transfert,OUT,5075.0,FCFA,15041.38,"Transfert de [USER_6_phone] [USER_6] vers [PHONE_5524] [CONTACT_82CD] reussi. ID transaction: PP230627.1503.C61022, Montant Transaction: 5075 FCFA, Frais: 25.37 FCFA, Commission: 0 FCFA, Montant Net: 5100.37 FCFA, Nouveau Solde: 15041.38 FCFA."
USER_6,2023-06-29,12:30:58,OrangeMoney,transfert,OUT,49750.0,FCFA,54791.38,"Transfert de [PHONE_9111] [CONTACT_0289] vers [USER_6_phone] [USER_6] reussi. Details: ID transaction: PP230629.1230.A65686, Montant Transaction: 49750FCFA, Frais: 0 FCFA, Commission: 0 FCFA, Montant Net: 49750 FCFA, Nouveau Solde: 54791.38 FCFA."
USER_6,2023-06-29,15:53:23,OrangeMoney,transfert,OUT,5500.0,FCFA,49263.88,"Transfert de [USER_6_phone] [USER_6] vers [PHONE_0280] [CONTACT_8DDB] reussi. ID transaction: PP230629.1553.C42389, Montant Transaction: 5500 FCFA, Frais: 27.5 FCFA, Commission: 0 FCFA, Montant Net: 5527.5 FCFA, Nouveau Solde: 49263.88 FCFA."
USER_6,2023-06-30,10:59:07,OrangeMoney,transfert,OUT,10000.0,FCFA,39213.88,"Transfert de [USER_6_phone] [USER_6] vers [PHONE_0261] [CONTACT_6794] reussi. ID transaction: PP230630.1059.A64273, Montant Transaction: 10000 FCFA, Frais: 50 FCFA, Commission: 0 FCFA, Montant Net: 10050 FCFA, Nouveau Solde: 39213.88 FCFA."
USER_6,2023-07-01,12:27:52,OrangeMoney,transfert,OUT,10150.0,FCFA,29013.13,"Transfert de [USER_6_phone] [USER_6] vers [PHONE_9559] [CONTACT_4D25] reussi. ID transaction: PP230701.1227.B12204, Montant Transaction: 10150 FCFA, Frais: 50.75 FCFA, Commission: 0 FCFA, Montant Net: 10200.75 FCFA, Nouveau Solde: 29013.13 FCFA."
USER_6,2023-07-01,14:24:01,OrangeMoney,transfert,OUT,5075.0,FCFA,23912.76,"Transfert de [USER_6_phone] [USER_6] vers [PHONE_4432] [CONTACT_95E8] reussi. ID transaction: PP230701.1423.A81508, Montant Transaction: 5075 FCFA, Frais: 25.37 FCFA, Commission: 0 FCFA, Montant Net: 5100.37 FCFA, Nouveau Solde: 23912.76 FCFA."
USER_6,2023-07-01,16:23:18,OrangeMoney,depot,IN,10000.0,FCFA,33912.76,"Depot effectue par [PHONE_4897] [CONTACT_6C17] to [USER_6_phone] [USER_6]. Informations detaillees: Montant de transaction : 10000 FCFA, ID transaction : CI230701.1623.B97484, Frais : 0 FCFA, Commission : 0 FCFA, Montant Net du Credit : 10000 FCFA, Nouveau Solde : 33912.76 FCFA."
