UserId,Date,Time,Operator,Transaction_type,Direction,Amount,Currency,New_balance,Anonymized_Content
USER_2,2023-06-25,21:09:21,MobileMoney,paiement,OUT,13430.0,XAF,5223.0,"Votre paiement de 13430 XAF a ENEO a ete effectue le 2023-06-25 20:57:14, Commission: - FCFA. Votre nouveau solde: 5223 XAF. Frais: 400 XAF. Message: Bill Paid successfully with transactionID [PHONE_8778]. Transaction Id: [PHONE_8778]. Tentez d'etre rembourse a 100% chaque jour en effectuant un paiement d'au moins 2000F sur l'appli MoMo."
USER_2,2023-06-27,19:11:40,MobileMoney,transfert,OUT,1500.0,FCFA,3723.0,Transfert de 1500 FCFA effectue avec succes a aboumba assang iere witie Jeanne andree ([PHONE_0481]) le 2023-06-27 19:11:40. FRAIS 0 FCFA. transaction Id: [PHONE_1872]. Reference: transfert . Nouveau solde est: 3723 FCFA. Tente de gagner jusqu'a 100 000 F chaque mois pendant 1 an en envoyant au moins 2000 F sur *126# ou MoMo App a tes proches.
USER_2,2023-07-16,14:11:01,MobileMoney,transfert,IN,10000.0,XAF,13723.0,"Vous avez recu 10000 XAF de N A [CONTACT_58C0] sur votre compte Mobile Money 2023-07-16 14:11:00. Message de l'expediteur: . Votre nouveau solde est de 13723 FCFA. Frais: 0 XAF. Transaction ID: [PHONE_6591]. Pour plus de securite, effectuez un retrait dans tout point de vente sur *126*14*numero d'agent*montant#."
USER_2,2023-07-16,14:13:01,MobileMoney,transfert,OUT,5000.0,FCFA,8723.0,Transfert de 5000 FCFA effectue avec succes a [CONTACT_197D] ([PHONE_6124]) le 2023-07-16 14:13:00. FRAIS 0 FCFA. transaction Id: [PHONE_9629]. Reference: transfert . Nouveau solde est: 8723 FCFA. Empruntez jusqu'a 100 000 F avec MoMoKash. Tapez *126# option 6.
USER_2,2023-07-16,14:21:19,MobileMoney,transaction,OUT,7000.0,XAF,1723.0,"Hello, A transaction of 7000 XAF by MTNC BUNDLES_FORFAITS   (MTN_Bundles) on your mobile money account successfully completed at 2023-07-16 14:21:17. The amount was subject to a discount of 0 and coupons worth 0. Message from debit receiver: . Your new balance:1723 XAF. Fee was 0 XAF, loyalty fee was 0 and loyalty reward was 0. Financial Transaction Id: [PHONE_1678]. External Transaction Id: 563719373660283344."
USER_2,2023-07-17,13:37:45,MobileMoney,transfert,OUT,1000.0,FCFA,723.0,Transfert de 1000 FCFA effectue avec succes a aboumba assang iere witie Jeanne andree ([PHONE_0481]) le 2023-07-17 13:37:45. FRAIS 0 FCFA. transaction Id: [PHONE_2711]. Reference: transfert . Nouveau solde est: 723 FCFA. Empruntez jusqu'a 100 000 F avec MoMoKash. Tapez *126# option 6.
USER_2,2023-07-18,09:35:40,MobileMoney,transfert,IN,70000.0,XAF,70723.0,"Vous avez recu 70000 XAF de [CONTACT_BE12] sur votre compte Mobile Money 2023-07-18 09:35:38. Message de l'expediteur: . Votre nouveau solde est de 70723 FCFA. Frais: 0 XAF. Transaction ID: [PHONE_2969]. Pour plus de securite, effectuez un retrait dans tout point de vente sur *126*14*numero d'agent*montant#."
USER_2,2023-07-18,09:55:18,MobileMoney,transfert,OUT,70000.0,FCFA,723.0,Transfert de 70000 FCFA effectue avec succes a [CONTACT_6218] ([PHONE_0438]) le 2023-07-18 09:55:18. FRAIS 0 FCFA. transaction Id: [PHONE_3213]. Reference: transfert . Nouveau solde est: 723 FCFA. Empruntez jusqu'a 100 000 F avec MoMoKash. Tapez *126# option 6.
USER_2,2023-08-01,09:07:40,MobileMoney,transfert,IN,10000.0,XAF,10723.0,Vous avez recu 10000 XAF de Maviance  ([PHONE_1013]) sur votre compte mobile money à 2023-08-01 09:07:40. Message de l'expéditeur: . Votre nouveau solde: 10723 XAF. FRAIS: FCFA 0. Financial Transaction Id: [PHONE_5411].
USER_2,2023-08-01,09:10:00,MobileMoney,transfert,OUT,2000.0,FCFA,8713.0,Transfert de 2000 FCFA effectue avec succes a aboumba assang iere witie Jeanne andree ([PHONE_0481]) le 2023-08-01 09:09:59. FRAIS 10 FCFA. transaction Id: [PHONE_2501]. Reference: transfert . Nouveau solde est: 8713 FCFA. Empruntez jusqu'a 100 000 F avec MoMoKash. Tapez *126# option 6.
USER_2,2023-08-02,11:31:22,MobileMoney,transaction,OUT,7000.0,XAF,1713.0,"Hello, A transaction of 7000 XAF by MTNC BUNDLES_FORFAITS   (MTN_Bundles) on your mobile money account successfully completed at 2023-08-02 11:31:16. The amount was subject to a discount of 0 and coupons worth 0. Message from debit receiver: . Your new balance:1713 XAF. Fee was 0 XAF, loyalty fee was 0 and loyalty reward was 0. Financial Transaction Id: [PHONE_1713]. External Transaction Id: 7349719317881795032."
USER_2,2023-08-04,10:39:03,MobileMoney,retrait,OUT,37000.0,XAF,78973.0,"Hello, A transaction of 37000 XAF by [CONTACT_91DE] - [CONTACT_6667] ([PHONE_3762]) on your mobile money account successfully completed at 2023-08-04 10:39:02. The amount was subject to a discount of 0 and coupons worth 0. Message from debit receiver: paiement 37000 [USER_2_phone]. Your new balance:78973 XAF. Fee was 740 XAF, loyalty fee was 0 and loyalty reward was 0. Financial Transaction Id: [PHONE_2942]. External Transaction Id: 1691141927623."
USER_2,2023-08-04,12:33:25,MobileMoney,paiement,OUT,50000.0,XAF,28973.0,Your payment of 50000 XAF to [CONTACT_3301]-[CONTACT_01B9] ([PHONE_4932]) has been completed at 2023-08-04 12:33:08. Message: . Your new balance: 28973 XAF. Fee was 0 XAF. The amount was subject to a discount of 0 XAF and coupons worth . Financial Transaction Id: [PHONE_8404]. External Transaction Id: -.
USER_2,2023-08-06,10:06:01,MobileMoney,transfert,OUT,5000.0,FCFA,23973.0,Transfert de 5000 FCFA effectue avec succes a [CONTACT_6218] ([PHONE_0438]) le 2023-08-06 10:06:00. FRAIS 0 FCFA. transaction Id: [PHONE_5744]. Reference: transfert . Nouveau solde est: 23973 FCFA. Empruntez jusqu'a 100 000 F avec MoMoKash. Tapez *126# option 6.
USER_2,2023-08-06,13:14:59,MobileMoney,transfert,OUT,8100.0,FCFA,15873.0,Transfert de 8100 FCFA effectue avec succes a [CONTACT_6A71] ([PHONE_9610]) le 2023-08-06 13:14:58. FRAIS 0 FCFA. transaction Id: [PHONE_5925]. Reference: transfert . Nouveau solde est: 15873 FCFA. Empruntez jusqu'a 100 000 F avec MoMoKash. Tapez *126# option 6.
USER_2,2023-08-07,13:48:37,MobileMoney,transfert,OUT,7000.0,FCFA,8873.0,Transfert de 7000 FCFA effectue avec succes a N A [CONTACT_5EF2] ([PHONE_5442]) le 2023-08-07 13:48:36. FRAIS 0 FCFA. transaction Id: [PHONE_8799]. Reference: transfert . Nouveau solde est: 8873 FCFA. Empruntez jusqu'a 100 000 F avec MoMoKash. Tapez *126# option 6.
USER_2,2023-08-09,18:30:59,MobileMoney,transfert,IN,25000.0,XAF,31873.0,"Vous avez recu 25000 XAF de [CONTACT_A465]-[CONTACT_9087] sur votre compte Mobile Money 2023-08-09 18:28:27. Message de l'expediteur: . Votre nouveau solde est de 31873 FCFA. Frais: 0 XAF. Transaction ID: [PHONE_3548]. Pour plus de securite, effectuez un retrait dans tout point de vente sur *126*14*numero d'agent*montant#."
USER_2,2023-08-12,18:44:53,MobileMoney,transfert,IN,10200.0,XAF,79073.0,"Vous avez recu 10200 XAF de BUSNESCO CEYDE_CBOX_R1_FOYET [CONTACT_BB1E] sur votre compte Mobile Money 2023-08-12 18:44:44. Message de l'expediteur: . Votre nouveau solde est de 79073 FCFA. Frais: 0 XAF. Transaction ID: [PHONE_6069]. Pour plus de securite, effectuez un retrait dans tout point de vente sur *126*14*numero d'agent*montant#."
USER_2,2023-08-12,20:19:25,MobileMoney,transfert,IN,25000.0,XAF,104073.0,Vous avez recu 25000 XAF de [CONTACT_9AB4] ([PHONE_5593]) sur votre compte mobile money à 2023-08-12 20:19:25. Message de l'expéditeur: oui. Votre nouveau solde: 104073 XAF. FRAIS: FCFA 0. Financial Transaction Id: [PHONE_4016].
USER_2,2023-08-13,13:25:35,MobileMoney,transfert,IN,5500.0,XAF,109573.0,Vous avez recu 5500 XAF de [CONTACT_A215] ([PHONE_4850]) sur votre compte mobile money à 2023-08-13 13:19:17. Message de l'expéditeur: dot. Votre nouveau solde: 109573 XAF. FRAIS: FCFA 0. Financial Transaction Id: [PHONE_9325].
USER_2,2023-08-13,17:42:08,MobileMoney,transfert,OUT,36500.0,FCFA,73073.0,Transfert de 36500 FCFA effectue avec succes a Romeo Djouda ([PHONE_6338]) le 2023-08-13 17:42:08. FRAIS 0 FCFA. transaction Id: [PHONE_4668]. Reference: transfert . Nouveau solde est: 73073 FCFA. Empruntez jusqu'a 100 000 F avec MoMoKash. Tapez *126# option 6.
USER_2,2023-08-16,13:16:03,MobileMoney,paiement,OUT,2125.0,XAF,60948.0,Your payment of 2125 XAF to [CONTACT_83F2] [CONTACT_83BC] ([PHONE_2456]) has been completed at 2023-08-16 13:15:44. Message: . Your new balance: 60948 XAF. Fee was 0 XAF. The amount was subject to a discount of 0 XAF and coupons worth . Financial Transaction Id: [PHONE_4953]. External Transaction Id: -.
USER_2,2023-08-21,10:20:02,MobileMoney,transfert,IN,55000.0,XAF,115948.0,"Vous avez recu 55000 XAF de [CONTACT_3F74] SARL sur votre compte Mobile Money 2023-08-21 10:20:01. Message de l'expediteur: . Votre nouveau solde est de 115948 FCFA. Frais: 0 XAF. Transaction ID: [PHONE_1470]. Avec MoMo, vous pouvez recevoir jusqu'a 25000F simplement en payant vos frais de scolarite via *126*007#. Pour plus d'info, appel au 8787 ou WhatsApp [PHONE_8786]."
USER_2,2023-08-21,16:17:34,MobileMoney,transfert,OUT,16000.0,FCFA,99948.0,"Transfert de 16000 FCFA effectue avec succes a [CONTACT_6218] ([PHONE_0438]) le 2023-08-21 16:17:33. FRAIS 0 FCFA. transaction Id: [PHONE_1320]. Reference: transfert . Nouveau solde est: 99948 FCFA. Avec MoMo, tentez de recevoir jusqu'a 25000F en effectuant un paiement d'au moins 5000F dans un point marchand via *126# ou MoMo App. Plus d'info au 8787."
